STRASSE,ADRESS_ID,STRASSE_HS,PLZ,STADTTEIL,WL_2024
Franz-Josef Streibl Straße,"331430012",Franz-Josef Streibl Straße 12,"94034",Hacklberg,B
Franz-Josef Streibl Straße,"331430005",Franz-Josef Streibl Straße 5,"94034",Hacklberg,B
Franz-Josef Streibl Straße,"331430007",Franz-Josef Streibl Straße 7,"94034",Hacklberg,B
Franz-Josef Streibl Straße,"331430004",Franz-Josef Streibl Straße 4,"94034",Hacklberg,B
Franz-Josef Streibl Straße,"331430006",Franz-Josef Streibl Straße 6,"94034",Hacklberg,B
Schwester-Renata-Hampel-Straße,"331420011",Schwester-Renata-Hampel-Straße 11,"94034",Hacklberg,B
Schwester-Renata-Hampel-Straße,"331420016",Schwester-Renata-Hampel-Straße 16,"94034",Hacklberg,B
Schwester-Renata-Hampel-Straße,"331420028",Schwester-Renata-Hampel-Straße 28,"94034",Hacklberg,B
Schwester-Renata-Hampel-Straße,"331420010",Schwester-Renata-Hampel-Straße 10,"94034",Hacklberg,B
Schwester-Renata-Hampel-Straße,"331420026",Schwester-Renata-Hampel-Straße 26,"94034",Hacklberg,B
Schwester-Renata-Hampel-Straße,"331420008",Schwester-Renata-Hampel-Straße 8,"94034",Hacklberg,B
Schwester-Renata-Hampel-Straße,"331420006",Schwester-Renata-Hampel-Straße 6,"94034",Hacklberg,B
Schwester-Renata-Hampel-Straße,"331420024",Schwester-Renata-Hampel-Straße 24,"94034",Hacklberg,B
Schwester-Renata-Hampel-Straße,"331420004",Schwester-Renata-Hampel-Straße 4,"94034",Hacklberg,B
Schwester-Renata-Hampel-Straße,"331420005",Schwester-Renata-Hampel-Straße 5,"94034",Hacklberg,B
Schwester-Renata-Hampel-Straße,"331420022",Schwester-Renata-Hampel-Straße 22,"94034",Hacklberg,B
Schwester-Renata-Hampel-Straße,"331420003",Schwester-Renata-Hampel-Straße 3,"94034",Hacklberg,B
Schwester-Renata-Hampel-Straße,"331420002",Schwester-Renata-Hampel-Straße 2,"94034",Hacklberg,B
Schwester-Renata-Hampel-Straße,"331420018",Schwester-Renata-Hampel-Straße 18,"94034",Hacklberg,B
Schwester-Renata-Hampel-Straße,"331420001",Schwester-Renata-Hampel-Straße 1,"94034",Hacklberg,B
Schwester-Renata-Hampel-Straße,"331420009",Schwester-Renata-Hampel-Straße 9,"94034",Hacklberg,B
Schwester-Renata-Hampel-Straße,"331420007",Schwester-Renata-Hampel-Straße 7,"94034",Hacklberg,B
Schwester-Renata-Hampel-Straße,"331420014",Schwester-Renata-Hampel-Straße 14,"94034",Hacklberg,B
Schwester-Renata-Hampel-Straße,"331420012",Schwester-Renata-Hampel-Straße 12,"94034",Hacklberg,B
Franz-Josef Streibl Straße,"331430013",Franz-Josef Streibl Straße 13,"94034",Hacklberg,B
Franz-Josef Streibl Straße,"331430003",Franz-Josef Streibl Straße 3,"94034",Hacklberg,B
Franz-Josef Streibl Straße,"331430014",Franz-Josef Streibl Straße 14,"94034",Hacklberg,B
Franz-Josef Streibl Straße,"331430001",Franz-Josef Streibl Straße 1,"94034",Hacklberg,B
Franz-Josef Streibl Straße,"331430002",Franz-Josef Streibl Straße 2,"94034",Hacklberg,B
Franz-Josef Streibl Straße,"331430015",Franz-Josef Streibl Straße 15,"94034",Hacklberg,B
Franz-Josef Streibl Straße,"331430018",Franz-Josef Streibl Straße 18,"94034",Hacklberg,B
Franz-Josef Streibl Straße,"331430016",Franz-Josef Streibl Straße 16,"94034",Hacklberg,B
Pustetweg,"306730004",Pustetweg 4,"94034",Hals,B
Achatiusstraße,"303010021",Achatiusstraße 21,"94034",Hals,B
Stephanstraße,307580015A,Stephanstraße 15A,"94034",Hacklberg,B
Geranienweg,304510014A,Geranienweg 14A,"94034",Hacklberg,C
Oberfeld,"330980022",Oberfeld 22,"94034",Patriching,C
Innstraße,"305170014",Innstraße 14,"94032",Altstadt-Innenstadt,A
Alte Rieser Straße,"303060027",Alte Rieser Straße 27,"94034",Hacklberg,B
Alte Rieser Straße,"303060029",Alte Rieser Straße 29,"94034",Hacklberg,B
Alte Rieser Straße,"303060021",Alte Rieser Straße 21,"94034",Hacklberg,B
Alte Rieser Straße,"303060023",Alte Rieser Straße 23,"94034",Hacklberg,B
Alte Rieser Straße,"303060025",Alte Rieser Straße 25,"94034",Hacklberg,B
Alte Rieser Straße,"303060019",Alte Rieser Straße 19,"94034",Hacklberg,B
Alte Rieser Straße,"303060031",Alte Rieser Straße 31,"94034",Hacklberg,B
Vilshofener Straße,307810058A,Vilshofener Straße 58A,"94034",Hacklberg,B
Reutweg,"331350001",Reutweg 1,"94034",Hals,B
Ilzleite,"305130057",Ilzleite 57,"94034",Hals,B
Achatiusstraße,"303010013",Achatiusstraße 13,"94034",Hals,B
Schmiedberg,"307200002",Schmiedberg 2,"94034",Hals,B
Innstraße,"321410078",Innstraße 78,"94036",St.Nikola,A
Sturmbergweg,"307620032",Sturmbergweg 32,"94034",Hacklberg,B
Stephanstraße,307580003A,Stephanstraße 3A,"94034",Hacklberg,B
Max-Grünbeck-Straße,"330900005",Max-Grünbeck-Straße 5,"94034",Patriching,C
Vilshofener Straße,307810056A,Vilshofener Straße 56A,"94034",Hacklberg,B
Neureut,"330950049",Neureut 49,"94034",Patriching,C
Schalterner Straße,"307090024",Schalterner Straße 24,"94034",Schalding l.d.D.,C
Patriching,"306580061",Patriching 61,"94034",Patriching,C
Doblhof,"303850009",Doblhof 9,"94034",Hacklberg,B
Haslachhof,"304850057",Haslachhof 57,"94034",Patriching,C
Haslachhof,304850044B,Haslachhof 44B,"94034",Patriching,C
Haslachhof,"304850032",Haslachhof 32,"94034",Patriching,C
Aumühlweg,"303380019",Aumühlweg 19,"94034",Hacklberg,B
Vilshofener Straße,"307810076",Vilshofener Straße 76,"94034",Hacklberg,B
Bischof-Wolfger-Straße,"330290001",Bischof-Wolfger-Straße 1,"94032",St.Nikola,A
Sechzehnerstraße,307380004A,Sechzehnerstraße 4A,"94032",St.Nikola,A
Thanöd,"307660004",Thanöd 4,"94034",Hacklberg,B
Bräuhausplatz,"303660011",Bräuhausplatz 11,"94034",Hacklberg,B
Patriching,306580045B,Patriching 45B,"94034",Patriching,C
Stephanstraße,307580052A,Stephanstraße 52A,"94034",Hacklberg,B
Alte Rieser Straße,"303060017",Alte Rieser Straße 17,"94034",Hacklberg,B
Hubertusweg,305110012A,Hubertusweg 12A,"94034",Hacklberg,B
Hubertusweg,305110012B,Hubertusweg 12B,"94034",Hacklberg,B
Hubertusweg,305110012C,Hubertusweg 12C,"94034",Hacklberg,B
Doblhof,303850002A,Doblhof 2A,"94034",Hacklberg,B
Ries,306920050A,Ries 50A,"94034",Hacklberg,B
Landrichterstraße,305670010A,Landrichterstraße 10A,"94034",Hals,B
Am Bergacker,303110007A,Am Bergacker 7A,"94034",Schalding l.d.D.,C
Unterdietzing,307730029C,Unterdietzing 29C,"94034",Patriching,C
Unterdietzing,307730029B,Unterdietzing 29B,"94034",Patriching,C
Franz-Stockbauer-Weg,"304310015",Franz-Stockbauer-Weg 15,"94032",St.Nikola,A
Schöttlweg,"307250004",Schöttlweg 4,"94034",Hacklberg,C
Vilshofener Straße,307810040A,Vilshofener Straße 40A,"94034",Hacklberg,B
Dietzing,"303840009",Dietzing 9,"94034",Patriching,C
Unterdietzing,"307730011",Unterdietzing 11,"94034",Patriching,C
Alte Rieser Straße,"303060015",Alte Rieser Straße 15,"94034",Hacklberg,B
Am Bergacker,303110007B,Am Bergacker 7B,"94034",Schalding l.d.D.,C
Hammerberg,304840002A,Hammerberg 2A,"94032",Innstadt,B
Römerplatz,298780001A,Römerplatz 1A,"94032",Altstadt-Innenstadt,A
Kapuzinerstraße,"305330029",Kapuzinerstraße 29,"94032",Innstadt,A
Johann-Bergler-Straße,330750007A,Johann-Bergler-Straße 7A,"94032",Innstadt,B
Sonnensteig,"307440015",Sonnensteig 15,"94034",Grubweg,B
Lindental,"305830024",Lindental 24,"94032",Innstadt,B
Neue Schulbergstraße,330940001F,Neue Schulbergstraße 1F,"94034",Grubweg,B
Am Goldenen Steig,303170001A,Am Goldenen Steig 1A,"94034",Grubweg,C
Am Goldenen Steig,303170001C,Am Goldenen Steig 1C,"94034",Grubweg,C
Am Goldenen Steig,303170001B,Am Goldenen Steig 1B,"94034",Grubweg,C
Am Goldenen Steig,303170001E,Am Goldenen Steig 1E,"94034",Grubweg,C
Am Goldenen Steig,303170001D,Am Goldenen Steig 1D,"94034",Grubweg,C
Dr.-Fritz-Ebbert-Straße,330400035A,Dr.-Fritz-Ebbert-Straße 35A,"94034",Grubweg,B
Lenckweg,"305750001",Lenckweg 1,"94032",Innstadt,B
Firmiangut,304250012C,Firmiangut 12C,"94034",Grubweg,B
Untere Schneckenbergstraße,"307760060",Untere Schneckenbergstraße 60,"94034",Grubweg,B
Fritz-Schäffer-Promenade,"275380008",Fritz-Schäffer-Promenade 8,"94032",Altstadt-Innenstadt,A
Mühltalstraße,306240025B,Mühltalstraße 25B,"94032",Innstadt,C
Dr.-Mayerhausen-Straße,330430009A,Dr.-Mayerhausen-Straße 9A,"94034",Hals,B
Untersölden,"307790007",Untersölden 7,"94034",Grubweg,B
Linzer Straße,"305840002",Linzer Straße 2,"94032",Innstadt,B
Watzlikring,"307930014",Watzlikring 14,"94034",Grubweg,B
Christdobl,"303810013",Christdobl 13,"94034",Grubweg,B
Hagenauerstraße,"330700027",Hagenauerstraße 27,"94032",Innstadt,B
Hagenauerstraße,"330700025",Hagenauerstraße 25,"94032",Innstadt,B
Schulbergstraße,"307320089",Schulbergstraße 89,"94034",Grubweg,B
Bischof-Eder-Straße,"331460020",Bischof-Eder-Straße 20,"94034",Grubweg,B
Obere Schneckenbergstraße,"330970002",Obere Schneckenbergstraße 2,"94034",Grubweg,B
Orchideenweg,"331010019",Orchideenweg 19,"94034",Grubweg,C
Kühberg,305630012B,Kühberg 12B,"94032",Innstadt,C
Witzmannsberg,308070004A,Witzmannsberg 4A,"94034",Grubweg,C
Kapuzinerstraße,"305330014",Kapuzinerstraße 14,"94032",Innstadt,B
Pfaffengasse,"306640005",Pfaffengasse 5,"94032",Altstadt-Innenstadt,A
Alte Straße,"303070086",Alte Straße 86,"94034",Grubweg,B
Alte Straße,"303070088",Alte Straße 88,"94034",Grubweg,B
Alte Straße,"303070090",Alte Straße 90,"94034",Grubweg,B
Alte Straße,"303070092",Alte Straße 92,"94034",Grubweg,B
Firmiangut,304250002A,Firmiangut 2A,"94034",Grubweg,B
Schubertstraße,307300020C,Schubertstraße 20C,"94032",Innstadt,B
Mozartstraße,306210014A,Mozartstraße 14A,"94032",Innstadt,B
Heilikastraße,304880023A,Heilikastraße 23A,"94034",Grubweg,B
Bischof-Eder-Straße,"331460001",Bischof-Eder-Straße 1,"94034",Grubweg,B
Bischof-Eder-Straße,331460008A,Bischof-Eder-Straße 8A,"94034",Grubweg,B
Schärdinger Straße,307070042A,Schärdinger Straße 42A,"94032",Innstadt,C
Baywastraße,"303440004",Baywastraße 4,"94034",Grubweg,B
Alte Straße,"303070039",Alte Straße 39,"94034",Grubweg,B
Dr.-Karl-Fuchs-Straße,330420007A,Dr.-Karl-Fuchs-Straße 7A,"94034",Grubweg,B
Bayerisch Haibach,303420020B,Bayerisch Haibach 20B,"94032",Innstadt,C
Schubertstraße,"307300020",Schubertstraße 20,"94032",Innstadt,B
Schubertstraße,307300020A,Schubertstraße 20A,"94032",Innstadt,B
Schubertstraße,307300020B,Schubertstraße 20B,"94032",Innstadt,B
Schubertstraße,307300020D,Schubertstraße 20D,"94032",Innstadt,B
Schärdinger Straße,307070053B,Schärdinger Straße 53B,"94032",Innstadt,B
Bischof-Eder-Straße,"331460015",Bischof-Eder-Straße 15,"94034",Grubweg,B
Bischof-Eder-Straße,"331460007",Bischof-Eder-Straße 7,"94034",Grubweg,B
Auenweg,"303360004",Auenweg 4,"94032",Innstadt,B
Bayerisch Haibach,303420020A,Bayerisch Haibach 20A,"94032",Innstadt,C
Bayerisch Haibach,303420026A,Bayerisch Haibach 26A,"94032",Innstadt,C
Witzmannsberg,308070004B,Witzmannsberg 4B,"94034",Grubweg,C
Sieglgut,"307410072",Sieglgut 72,"94034",Hals,B
Sieglgut,307410072A,Sieglgut 72A,"94034",Hals,B
Sieglgut,307410072B,Sieglgut 72B,"94034",Hals,B
Sieglgut,307410072C,Sieglgut 72C,"94034",Hals,B
Hans-Wasner-Straße,"330710011",Hans-Wasner-Straße 11,"94034",Grubweg,B
Am Säumertor,303220001A,Am Säumertor 1A,"94034",Grubweg,C
Am Säumertor,303220001B,Am Säumertor 1B,"94034",Grubweg,C
Am Säumertor,"303220002",Am Säumertor 2,"94034",Grubweg,C
Klosterberg,"305490002",Klosterberg 2,"94034",Grubweg,C
Klosterberg,"305490004",Klosterberg 4,"94034",Grubweg,C
Klosterberg,"305490006",Klosterberg 6,"94034",Grubweg,C
Donaustraße,303900003A,Donaustraße 3A,"94034",Grubweg,C
Donaustraße,"303900001",Donaustraße 1,"94034",Grubweg,C
Donaustraße,"303900003",Donaustraße 3,"94034",Grubweg,C
Donaustraße,"303900005",Donaustraße 5,"94034",Grubweg,C
Donaustraße,"303900009",Donaustraße 9,"94034",Grubweg,C
Donaustraße,"303900011",Donaustraße 11,"94034",Grubweg,C
Donaustraße,"303900013",Donaustraße 13,"94034",Grubweg,C
Klosterberg,"305490001",Klosterberg 1,"94034",Grubweg,C
Klosterberg,"305490003",Klosterberg 3,"94034",Grubweg,C
Donaustraße,"303900007",Donaustraße 7,"94034",Grubweg,C
Waldschmidtstraße,"307910043",Waldschmidtstraße 43,"94034",Grubweg,B
Lusenweg,"305950017",Lusenweg 17,"94034",Grubweg,B
Waldschmidtstraße,"307910041",Waldschmidtstraße 41,"94034",Grubweg,B
Waldschmidtstraße,"307910039",Waldschmidtstraße 39,"94034",Grubweg,B
Waldschmidtstraße,"307910052",Waldschmidtstraße 52,"94034",Grubweg,B
Waldschmidtstraße,"307910055",Waldschmidtstraße 55,"94034",Grubweg,B
Waldschmidtstraße,"307910078",Waldschmidtstraße 78,"94034",Grubweg,B
Lusenweg,305950013B,Lusenweg 13B,"94034",Grubweg,B
Waldschmidtstraße,307910078A,Waldschmidtstraße 78A,"94034",Grubweg,B
Waldschmidtstraße,"307910090",Waldschmidtstraße 90,"94034",Grubweg,B
Waldschmidtstraße,"307910051",Waldschmidtstraße 51,"94034",Grubweg,B
Waldschmidtstraße,"307910062",Waldschmidtstraße 62,"94034",Grubweg,B
Waldschmidtstraße,"307910054",Waldschmidtstraße 54,"94034",Grubweg,B
Waldschmidtstraße,"307910020",Waldschmidtstraße 20,"94034",Grubweg,B
Waldschmidtstraße,"307910042",Waldschmidtstraße 42,"94034",Grubweg,B
Laimgrub,"305650002",Laimgrub 2,"94034",Grubweg,B
Prinz-Eugen-Straße,"306710043",Prinz-Eugen-Straße 43,"94034",Grubweg,B
Prinz-Eugen-Straße,"306710041",Prinz-Eugen-Straße 41,"94034",Grubweg,B
Prinz-Eugen-Straße,"306710047",Prinz-Eugen-Straße 47,"94034",Grubweg,B
Laimgrub,"305650010",Laimgrub 10,"94034",Grubweg,B
Alte Straße,"303070046",Alte Straße 46,"94034",Grubweg,B
Alte Straße,"303070058",Alte Straße 58,"94034",Grubweg,B
Waldschmidtstraße,"307910056",Waldschmidtstraße 56,"94034",Grubweg,B
Waldschmidtstraße,"307910064",Waldschmidtstraße 64,"94034",Grubweg,B
Waldschmidtstraße,"307910060",Waldschmidtstraße 60,"94034",Grubweg,B
Waldschmidtstraße,"307910086",Waldschmidtstraße 86,"94034",Grubweg,B
Waldschmidtstraße,"307910058",Waldschmidtstraße 58,"94034",Grubweg,B
Waldschmidtstraße,"307910006",Waldschmidtstraße 6,"94034",Grubweg,B
Waldschmidtstraße,307910090A,Waldschmidtstraße 90A,"94034",Grubweg,B
Lusenweg,"305950001",Lusenweg 1,"94034",Grubweg,B
Waldschmidtstraße,307910088A,Waldschmidtstraße 88A,"94034",Grubweg,B
Waldschmidtstraße,307910086B,Waldschmidtstraße 86B,"94034",Grubweg,B
Waldschmidtstraße,307910086A,Waldschmidtstraße 86A,"94034",Grubweg,B
Waldschmidtstraße,"307910012",Waldschmidtstraße 12,"94034",Grubweg,B
Waldschmidtstraße,"307910014",Waldschmidtstraße 14,"94034",Grubweg,B
Waldschmidtstraße,"307910010",Waldschmidtstraße 10,"94034",Grubweg,B
Waldschmidtstraße,"307910008",Waldschmidtstraße 8,"94034",Grubweg,B
Waldschmidtstraße,"307910045",Waldschmidtstraße 45,"94034",Grubweg,B
Waldschmidtstraße,"307910022",Waldschmidtstraße 22,"94034",Grubweg,B
Waldschmidtstraße,"307910016",Waldschmidtstraße 16,"94034",Grubweg,B
Waldschmidtstraße,"307910026",Waldschmidtstraße 26,"94034",Grubweg,B
Waldschmidtstraße,"307910024",Waldschmidtstraße 24,"94034",Grubweg,B
Waldschmidtstraße,"307910028",Waldschmidtstraße 28,"94034",Grubweg,B
Waldschmidtstraße,"307910004",Waldschmidtstraße 4,"94034",Grubweg,B
Waldschmidtstraße,"307910002",Waldschmidtstraße 2,"94034",Grubweg,B
Waldschmidtstraße,"307910001",Waldschmidtstraße 1,"94034",Grubweg,B
Waldschmidtstraße,"307910034",Waldschmidtstraße 34,"94034",Grubweg,B
Waldschmidtstraße,"307910031",Waldschmidtstraße 31,"94034",Grubweg,B
Waldschmidtstraße,"307910038",Waldschmidtstraße 38,"94034",Grubweg,B
Waldschmidtstraße,"307910036",Waldschmidtstraße 36,"94034",Grubweg,B
Waldschmidtstraße,"307910033",Waldschmidtstraße 33,"94034",Grubweg,B
Waldschmidtstraße,"307910029",Waldschmidtstraße 29,"94034",Grubweg,B
Waldschmidtstraße,"307910040",Waldschmidtstraße 40,"94034",Grubweg,B
Waldschmidtstraße,"307910019",Waldschmidtstraße 19,"94034",Grubweg,B
Waldschmidtstraße,"307910027",Waldschmidtstraße 27,"94034",Grubweg,B
Waldschmidtstraße,"307910025",Waldschmidtstraße 25,"94034",Grubweg,B
Waldschmidtstraße,"307910023",Waldschmidtstraße 23,"94034",Grubweg,B
Waldschmidtstraße,"307910021",Waldschmidtstraße 21,"94034",Grubweg,B
Waldschmidtstraße,"307910017",Waldschmidtstraße 17,"94034",Grubweg,B
Waldschmidtstraße,"307910015",Waldschmidtstraße 15,"94034",Grubweg,B
Waldschmidtstraße,"307910011",Waldschmidtstraße 11,"94034",Grubweg,B
Waldschmidtstraße,"307910009",Waldschmidtstraße 9,"94034",Grubweg,B
Waldschmidtstraße,"307910013",Waldschmidtstraße 13,"94034",Grubweg,B
Waldschmidtstraße,"307910005",Waldschmidtstraße 5,"94034",Grubweg,B
Waldschmidtstraße,"307910044",Waldschmidtstraße 44,"94034",Grubweg,B
Waldschmidtstraße,"307910003",Waldschmidtstraße 3,"94034",Grubweg,B
Waldschmidtstraße,"307910007",Waldschmidtstraße 7,"94034",Grubweg,B
Lusenweg,"305950013",Lusenweg 13,"94034",Grubweg,B
Lusenweg,"305950015",Lusenweg 15,"94034",Grubweg,B
Waldschmidtstraße,307910088B,Waldschmidtstraße 88B,"94034",Grubweg,B
Lusenweg,"305950011",Lusenweg 11,"94034",Grubweg,B
Lusenweg,"305950009",Lusenweg 9,"94034",Grubweg,B
Waldschmidtstraße,"307910037",Waldschmidtstraße 37,"94034",Grubweg,B
Waldschmidtstraße,307910090B,Waldschmidtstraße 90B,"94034",Grubweg,B
Waldschmidtstraße,"307910047",Waldschmidtstraße 47,"94034",Grubweg,B
Waldschmidtstraße,"307910049",Waldschmidtstraße 49,"94034",Grubweg,B
Lusenweg,"305950003",Lusenweg 3,"94034",Grubweg,B
Waldschmidtstraße,"307910018",Waldschmidtstraße 18,"94034",Grubweg,B
Laimgrub,"305650004",Laimgrub 4,"94034",Grubweg,B
Falkensteinstraße,"304200020",Falkensteinstraße 20,"94034",Grubweg,B
Waldschmidtstraße,"307910066",Waldschmidtstraße 66,"94034",Grubweg,B
Waldschmidtstraße,"307910070",Waldschmidtstraße 70,"94034",Grubweg,B
Säumerweg,"307020022",Säumerweg 22,"94034",Grubweg,B
Waldschmidtstraße,"307910080",Waldschmidtstraße 80,"94034",Grubweg,B
Rachelweg,"306750002",Rachelweg 2,"94034",Grubweg,B
Waldschmidtstraße,"307910084",Waldschmidtstraße 84,"94034",Grubweg,B
Waldschmidtstraße,"307910095",Waldschmidtstraße 95,"94034",Grubweg,B
Falkensteinstraße,"304200014",Falkensteinstraße 14,"94034",Grubweg,B
Falkensteinstraße,"304200016",Falkensteinstraße 16,"94034",Grubweg,B
Waldschmidtstraße,"307910102",Waldschmidtstraße 102,"94034",Grubweg,B
Alte Straße,"303070068",Alte Straße 68,"94034",Grubweg,B
Alte Straße,"303070049",Alte Straße 49,"94034",Grubweg,B
Alte Straße,"303070056",Alte Straße 56,"94034",Grubweg,B
Alte Straße,"303070064",Alte Straße 64,"94034",Grubweg,B
Alte Straße,"303070062",Alte Straße 62,"94034",Grubweg,B
Alte Straße,"303070060",Alte Straße 60,"94034",Grubweg,B
Alte Straße,"303070042",Alte Straße 42,"94034",Grubweg,B
Alte Straße,"303070048",Alte Straße 48,"94034",Grubweg,B
Alte Straße,"303070040",Alte Straße 40,"94034",Grubweg,B
Prinz-Eugen-Straße,"306710033",Prinz-Eugen-Straße 33,"94034",Grubweg,B
Prinz-Eugen-Straße,"306710037",Prinz-Eugen-Straße 37,"94034",Grubweg,B
Prinz-Eugen-Straße,"306710035",Prinz-Eugen-Straße 35,"94034",Grubweg,B
Prinz-Eugen-Straße,"306710039",Prinz-Eugen-Straße 39,"94034",Grubweg,B
Alte Straße,"303070041",Alte Straße 41,"94034",Grubweg,B
Alte Straße,"303070043",Alte Straße 43,"94034",Grubweg,B
Alte Straße,"303070045",Alte Straße 45,"94034",Grubweg,B
Alte Straße,"303070047",Alte Straße 47,"94034",Grubweg,B
Alte Straße,"303070044",Alte Straße 44,"94034",Grubweg,B
Alte Straße,303070047A,Alte Straße 47A,"94034",Grubweg,B
Waldschmidtstraße,"307910101",Waldschmidtstraße 101,"94034",Grubweg,B
Waldschmidtstraße,"307910103",Waldschmidtstraße 103,"94034",Grubweg,B
Waldschmidtstraße,"307910097",Waldschmidtstraße 97,"94034",Grubweg,B
Waldschmidtstraße,"307910082",Waldschmidtstraße 82,"94034",Grubweg,B
Lusenweg,"305950012",Lusenweg 12,"94034",Grubweg,B
Waldschmidtstraße,"307910091",Waldschmidtstraße 91,"94034",Grubweg,B
Alte Straße,"303070053",Alte Straße 53,"94034",Grubweg,B
Waldschmidtstraße,"307910083",Waldschmidtstraße 83,"94034",Grubweg,B
Lusenweg,"305950010",Lusenweg 10,"94034",Grubweg,B
Waldschmidtstraße,"307910085",Waldschmidtstraße 85,"94034",Grubweg,B
Waldschmidtstraße,"307910089",Waldschmidtstraße 89,"94034",Grubweg,B
Waldschmidtstraße,"307910081",Waldschmidtstraße 81,"94034",Grubweg,B
Lusenweg,"305950008",Lusenweg 8,"94034",Grubweg,B
Lusenweg,"305950004",Lusenweg 4,"94034",Grubweg,B
Lusenweg,"305950006",Lusenweg 6,"94034",Grubweg,B
Rachelweg,"306750008",Rachelweg 8,"94034",Grubweg,B
Falkensteinstraße,"304200018",Falkensteinstraße 18,"94034",Grubweg,B
Alte Straße,"303070037",Alte Straße 37,"94034",Grubweg,B
Waldschmidtstraße,"307910079",Waldschmidtstraße 79,"94034",Grubweg,B
Waldschmidtstraße,"307910077",Waldschmidtstraße 77,"94034",Grubweg,B
Alte Straße,"303070051",Alte Straße 51,"94034",Grubweg,B
Alte Straße,303070049A,Alte Straße 49A,"94034",Grubweg,B
Alte Straße,"303070055",Alte Straße 55,"94034",Grubweg,B
Waldschmidtstraße,"307910105",Waldschmidtstraße 105,"94034",Grubweg,B
Waldschmidtstraße,"307910069",Waldschmidtstraße 69,"94034",Grubweg,B
Falkensteinstraße,"304200001",Falkensteinstraße 1,"94034",Grubweg,B
Waldschmidtstraße,"307910071",Waldschmidtstraße 71,"94034",Grubweg,B
Waldschmidtstraße,"307910073",Waldschmidtstraße 73,"94034",Grubweg,B
Waldschmidtstraße,"307910075",Waldschmidtstraße 75,"94034",Grubweg,B
Waldschmidtstraße,"307910076",Waldschmidtstraße 76,"94034",Grubweg,B
Waldschmidtstraße,"307910065",Waldschmidtstraße 65,"94034",Grubweg,B
Waldschmidtstraße,"307910067",Waldschmidtstraße 67,"94034",Grubweg,B
Alte Straße,"303070035",Alte Straße 35,"94034",Grubweg,B
Lusenweg,305950013C,Lusenweg 13C,"94034",Grubweg,B
Waldschmidtstraße,307910097A,Waldschmidtstraße 97A,"94034",Grubweg,B
Waldschmidtstraße,"307910074",Waldschmidtstraße 74,"94034",Grubweg,B
Waldschmidtstraße,"307910088",Waldschmidtstraße 88,"94034",Grubweg,B
Lusenweg,305950013A,Lusenweg 13A,"94034",Grubweg,B
Waldschmidtstraße,"307910053",Waldschmidtstraße 53,"94034",Grubweg,B
Falkensteinstraße,"304200024",Falkensteinstraße 24,"94034",Grubweg,B
Waldschmidtstraße,"307910072",Waldschmidtstraße 72,"94034",Grubweg,B
Falkensteinstraße,"304200022",Falkensteinstraße 22,"94034",Grubweg,B
Waldschmidtstraße,"307910068",Waldschmidtstraße 68,"94034",Grubweg,B
Laimgrub,"305650006",Laimgrub 6,"94034",Grubweg,B
Alte Straße,"303070079",Alte Straße 79,"94034",Grubweg,B
Englmeierstraße,304140006C,Englmeierstraße 6C,"94034",Grubweg,B
Englmeierstraße,304140006D,Englmeierstraße 6D,"94034",Grubweg,B
Englmeierstraße,304140006F,Englmeierstraße 6F,"94034",Grubweg,B
Kastenreuth,"305360013",Kastenreuth 13,"94034",Grubweg,B
Englmeierstraße,304140006E,Englmeierstraße 6E,"94034",Grubweg,B
Kastenreuth,"305360015",Kastenreuth 15,"94034",Grubweg,B
Englmeierstraße,"304140006",Englmeierstraße 6,"94034",Grubweg,B
Reinhold-Koeppel-Straße,"331130002",Reinhold-Koeppel-Straße 2,"94034",Grubweg,B
Englmeierstraße,304140002B,Englmeierstraße 2B,"94034",Grubweg,B
Kastenreuth,"305360005",Kastenreuth 5,"94034",Grubweg,B
Englmeierstraße,"304140002",Englmeierstraße 2,"94034",Grubweg,B
Kastenreuth,"305360001",Kastenreuth 1,"94034",Grubweg,B
Kastenreuth,"305360003",Kastenreuth 3,"94034",Grubweg,B
Waldschmidtstraße,"307910057",Waldschmidtstraße 57,"94034",Grubweg,B
Waldschmidtstraße,"307910100",Waldschmidtstraße 100,"94034",Grubweg,B
Waldschmidtstraße,"307910098",Waldschmidtstraße 98,"94034",Grubweg,B
Laimgrub,"305650012",Laimgrub 12,"94034",Grubweg,B
Waldschmidtstraße,"307910087",Waldschmidtstraße 87,"94034",Grubweg,B
Waldschmidtstraße,"307910093",Waldschmidtstraße 93,"94034",Grubweg,B
Waldschmidtstraße,"307910063",Waldschmidtstraße 63,"94034",Grubweg,B
Waldschmidtstraße,"307910099",Waldschmidtstraße 99,"94034",Grubweg,B
Waldschmidtstraße,"307910094",Waldschmidtstraße 94,"94034",Grubweg,B
Waldschmidtstraße,"307910059",Waldschmidtstraße 59,"94034",Grubweg,B
Waldschmidtstraße,"307910061",Waldschmidtstraße 61,"94034",Grubweg,B
Waldschmidtstraße,"307910096",Waldschmidtstraße 96,"94034",Grubweg,B
Georg-Philipp-Wörlen-Straße,"330630004",Georg-Philipp-Wörlen-Straße 4,"94034",Grubweg,B
Reinhold-Koeppel-Straße,331130020A,Reinhold-Koeppel-Straße 20A,"94034",Grubweg,B
Reinhold-Koeppel-Straße,"331130020",Reinhold-Koeppel-Straße 20,"94034",Grubweg,B
